final_filename,original_filename,subject_id,source,assigned_split,class_id,class_name,sha256,original_subset,image_width,image_height,label_filename
P03_confused_0005.jpg,bigdata_confused_engaged_ardiansyah_26_1774441939484_004_jpg.rf.21c4a7d6f6de78bb19fa4eb5942faeed.jpg,P03,public,val,1,confused,835ce7252f11b7a2197c4586128f45c49b9d543d2422d398109ec025a33c77de,train,640,480,P03_confused_0005.txt
P03_confused_0006.jpg,bigdata_confused_engaged_ardiansyah_26_1774441940665_005_jpg.rf.1020476d43d3f13c133e4011fd182f05.jpg,P03,public,val,1,confused,75133b18aed8c35aef7726296164ecebb9d25bdc08a2fe91d2fda77474a6bbd1,train,640,480,P03_confused_0006.txt
P03_confused_0007.jpg,bigdata_confused_engaged_ardiansyah_26_1774441940665_006_jpg.rf.acdd4154cc6cc0eca80cf464610712ab.jpg,P03,public,val,1,confused,a4db346044247df2ff9fef09b907f931f26ecdb03a9e5c008eda97d5c443bdb9,train,640,480,P03_confused_0007.txt
P03_confused_0008.jpg,bigdata_confused_engaged_ardiansyah_26_1774441940665_007_jpg.rf.03c321f31e175c61e7343fea479b305b.jpg,P03,public,val,1,confused,5d0c93d95157405ad872be3aae0c848639cb1b0555ebb84ab8fae98ccf7ca84e,train,640,480,P03_confused_0008.txt
P03_confused_0009.jpg,bigdata_confused_engaged_ardiansyah_26_1774441940665_008_jpg.rf.60a8bad34cec3c99a0aa82045c84226d.jpg,P03,public,val,1,confused,81410d4219470fac1ba0cbbfbd10cc8082e300d35280bd526861dcd235bc141a,train,640,480,P03_confused_0009.txt
P03_confused_0010.jpg,bigdata_confused_engaged_ardiansyah_26_1774441940666_009_jpg.rf.d991e02d6486d0ba041e863f3ef87eef.jpg,P03,public,val,1,confused,75c2a92e3045d326e6891863c016e0aad8236e4335bdf456c611798550ab2a4e,train,640,480,P03_confused_0010.txt
P03_confused_0011.jpg,bigdata_confused_engaged_ardiansyah_26_1774441941599_010_jpg.rf.1a52b0efd9857a9878d62e2fe770ddc1.jpg,P03,public,val,1,confused,0c15a75acebc63f768b6dfba732e72e48e45b2a31fe7b26294aafca1d964a729,train,640,480,P03_confused_0011.txt
P03_confused_0012.jpg,bigdata_confused_engaged_ardiansyah_26_1774441941599_011_jpg.rf.fb7610596eac12a2af9ee978f6f7d3cd.jpg,P03,public,val,1,confused,2c7a656894fe8fd713b8d197826ca836811472dbc80243e85912648ed1d4a676,val,640,480,P03_confused_0012.txt
P03_confused_0013.jpg,bigdata_confused_engaged_ardiansyah_26_1774441941599_012_jpg.rf.3dafdd0ab71e734d5b89762f54e3f21c.jpg,P03,public,val,1,confused,9d6ffbc51d46b4cb46c852232fe35ab369eb7474a89ce367af8b6acdd683cd9d,train,640,480,P03_confused_0013.txt
P03_confused_0014.jpg,bigdata_confused_engaged_ardiansyah_26_1774441941599_013_jpg.rf.0e57ffa63d688c993ec5fe32663dcf4f.jpg,P03,public,val,1,confused,125311ced4b2994bd344c563f9e5175ba2154a9d08b70238f4307541200a7f9e,train,640,480,P03_confused_0014.txt
P03_confused_0015.jpg,bigdata_confused_engaged_ardiansyah_26_1774441941599_014_jpg.rf.bdde778ca10f9a0766b4071308ac967f.jpg,P03,public,val,1,confused,e1307c0212f633a1ccc9483bfc53253f7ea8aab2f379a9d16318f691e0a3ab80,train,640,480,P03_confused_0015.txt
P03_confused_0016.jpg,bigdata_confused_engaged_ardiansyah_26_1774441942517_015_jpg.rf.b713670298d165d6db5c5603efdf8eb6.jpg,P03,public,val,1,confused,73c83fdf6af2daff9b7ccd46c7cdd7a8cd7a087b0c3435b68f94b6c10f004ea9,test,640,480,P03_confused_0016.txt
P03_confused_0017.jpg,bigdata_confused_engaged_ardiansyah_26_1774441942517_016_jpg.rf.6c8df44062c6de209b8deca5ae64e275.jpg,P03,public,val,1,confused,f2b0fb06708983cf2f5fac885ab4deb7b2cfe5e8ce1b056086c7f7d4dc85768d,train,640,480,P03_confused_0017.txt
P03_confused_0018.jpg,bigdata_confused_engaged_ardiansyah_26_1774441942517_017_jpg.rf.51bae73749a5ef384315bc2e89569b8e.jpg,P03,public,val,1,confused,e062abf5c9b5a4cdcd16555ae658af66a6468e764116a6a8e1cc90db7f3c93c9,train,640,480,P03_confused_0018.txt
P03_confused_0019.jpg,bigdata_confused_engaged_ardiansyah_26_1774441942517_018_jpg.rf.f5b4d3e402dc5a6a474641885d3d2d78.jpg,P03,public,val,1,confused,69f6d5bec64e581d928a61ace213c11a177d9627263e342ad3e13573e6f0fc19,train,640,480,P03_confused_0019.txt
P03_confused_0020.jpg,bigdata_confused_engaged_ardiansyah_26_1774441942517_019_jpg.rf.73a4833492fcbec61cce517b1a147570.jpg,P03,public,val,1,confused,05ca49e541f92018f7fcfa4f0157571195c910959befbda49fdc2c937b6826e9,train,640,480,P03_confused_0020.txt
P03_confused_0021.jpg,bigdata_confused_engaged_ardiansyah_26_1774441943128_020_jpg.rf.9617cbcd3ea0bbfefad6f8ed250d6864.jpg,P03,public,val,1,confused,c85e09b069138e1ae7b2af824c4f87162aafe2d7d5d7414d77140ea791c46298,train,640,480,P03_confused_0021.txt
P03_confused_0022.jpg,bigdata_confused_engaged_ardiansyah_26_1774441943128_021_jpg.rf.8f4598bbf2e3d23101bdd9a1f2ae3be1.jpg,P03,public,val,1,confused,fc59e04c774fbbbfa63da5c10437ca486d04f0e1b901c75d3bd5c39d5cf34ac6,train,640,480,P03_confused_0022.txt
P03_confused_0023.jpg,bigdata_confused_engaged_ardiansyah_26_1774441943128_022_jpg.rf.fa41718a82d9af327343fe411bfb7fe5.jpg,P03,public,val,1,confused,da1aa7164768eca4c2289641c54fd93e0f6d886608945a6f7081dfc933978187,train,640,480,P03_confused_0023.txt
P03_confused_0024.jpg,bigdata_confused_engaged_ardiansyah_26_1774441943128_023_jpg.rf.6824dfe25a33a368edcbb0dcd4166744.jpg,P03,public,val,1,confused,650e7765678ef1303cfe1d7d77a68a4d249dedb06519511cc21a3c790e444559,train,640,480,P03_confused_0024.txt
P03_engaged_0001.jpg,bigdata_engaged_ardiansyah_26_1774441900577_000_jpg.rf.a6ef2727411b55eaad7684b8ceeee541.jpg,P03,public,val,0,engaged,32205ac7dd2a75edc334da80a042bec81b25459ec6b04d2a44af6222ef10616c,train,640,480,P03_engaged_0001.txt
P03_engaged_0002.jpg,bigdata_engaged_ardiansyah_26_1774441900583_001_jpg.rf.999c7e909a150dca75a63a09cccf0bb2.jpg,P03,public,val,0,engaged,0e84c0165582c0437d1d5dce2a447349f237d2c2775ab8a8c3e42ccfc9abc89a,train,640,480,P03_engaged_0002.txt
P03_engaged_0003.jpg,bigdata_engaged_ardiansyah_26_1774441900583_002_jpg.rf.3f5d18f89691ecf79e1a97d444cbb257.jpg,P03,public,val,0,engaged,af699a04a5e229b3bb95279693bf1de9d5fd747bdd41d3f6269226ef57e6ab55,train,640,480,P03_engaged_0003.txt
P03_engaged_0004.jpg,bigdata_engaged_ardiansyah_26_1774441900583_003_jpg.rf.19a8e4366f75d28162da72765923584a.jpg,P03,public,val,0,engaged,cd9d8aa99521f67827f57545377f64b946c65b65a502d8226a125019c460a014,train,640,480,P03_engaged_0004.txt
P03_engaged_0005.jpg,bigdata_engaged_ardiansyah_26_1774441900583_004_jpg.rf.6be96397ae693c9a67981ad46b13bb56.jpg,P03,public,val,0,engaged,d4143b54ff49b7e1536e91f906cbe48df8f73194a1595128ab83b069c0d96300,train,640,480,P03_engaged_0005.txt
P03_engaged_0006.jpg,bigdata_engaged_ardiansyah_26_1774441902176_005_jpg.rf.92ff082b19f8187d3667aab1a7153526.jpg,P03,public,val,0,engaged,e6bb58e0d3b25ef70e0bd757d2f2b4f5d002333d1d819cf63edc1975e7cea412,train,640,480,P03_engaged_0006.txt
P03_engaged_0007.jpg,bigdata_engaged_ardiansyah_26_1774441902176_006_jpg.rf.d6db9be50aa70c457fbb14c0991f338f.jpg,P03,public,val,0,engaged,33dfad8f019a7f51547c5cfe6eee55b94e69000cde2071e34eabcaa0f8329887,train,640,480,P03_engaged_0007.txt
P03_engaged_0008.jpg,bigdata_engaged_ardiansyah_26_1774441902177_007_jpg.rf.ae1686067bcf139ff893d71e5d5384f9.jpg,P03,public,val,0,engaged,419d3939c63c0c195c36d95ccac39d0bf36b49b8dd3b8b8f7e8c588d67af186d,train,640,480,P03_engaged_0008.txt
P03_engaged_0009.jpg,bigdata_engaged_ardiansyah_26_1774441902177_008_jpg.rf.6ebef4f14971f7c128988525a47661a3.jpg,P03,public,val,0,engaged,f67705d700fab0ada58ba856f4917c1ae48068410baa4182b0c81489f85f855d,train,640,480,P03_engaged_0009.txt
P03_engaged_0010.jpg,bigdata_engaged_ardiansyah_26_1774441902177_009_jpg.rf.4fe35f73a5c1a3964f5ff070d2c17a54.jpg,P03,public,val,0,engaged,b91f07bf604aac9d9f03429167779ea0987286f75e6b63515f39b57952eefb4d,train,640,480,P03_engaged_0010.txt
P03_engaged_0011.jpg,bigdata_engaged_ardiansyah_26_1774441903111_010_jpg.rf.a5dfc5f4ec90c7271c7751fd26038624.jpg,P03,public,val,0,engaged,44cb34f6582ecb60dd457dcb9a1e8fa2fc13d7220e155459baabaf93046bca30,train,640,480,P03_engaged_0011.txt
P03_engaged_0012.jpg,bigdata_engaged_ardiansyah_26_1774441903111_011_jpg.rf.c9cd83a263021dbeee17b9fe858c4042.jpg,P03,public,val,0,engaged,ffa2759dcb2d5bf1a3c1a1beaf19465f4c12693f5da1ce13d03b84633274856a,train,640,480,P03_engaged_0012.txt
P03_engaged_0013.jpg,bigdata_engaged_ardiansyah_26_1774441903111_012_jpg.rf.25a7ca18a2685904e467211810c21592.jpg,P03,public,val,0,engaged,264b8d3e462b182ee164af18b195fb757e419e61ab69b00977ea9355eab633eb,train,640,480,P03_engaged_0013.txt
P03_engaged_0014.jpg,bigdata_engaged_ardiansyah_26_1774441903111_013_jpg.rf.ec03ec36b205a16be6d7cae951d6270b.jpg,P03,public,val,0,engaged,3d3fa20ca26748a8171c26e919902db9e5ea7570e032f2a475bfd2746b3db970,train,640,480,P03_engaged_0014.txt
P03_engaged_0015.jpg,bigdata_engaged_ardiansyah_26_1774441903111_014_jpg.rf.e2dc9598dc8d724ea625ea83c9d4d8f2.jpg,P03,public,val,0,engaged,b551a29846a3828977e3507617b06deeabbf0f0b9e9a066b5b2f4d75bccb2da4,train,640,480,P03_engaged_0015.txt
P03_engaged_0016.jpg,bigdata_engaged_ardiansyah_26_1774441903830_015_jpg.rf.7e01cf471712bb016da98fa8d4d59335.jpg,P03,public,val,0,engaged,9477b2c370fd2299548cec3eef5002a26941190e03e67aa351c2a674a76479b7,val,640,480,P03_engaged_0016.txt
P03_engaged_0017.jpg,bigdata_engaged_ardiansyah_26_1774441903830_016_jpg.rf.a26207e126117ebca8824a7dbe65ef87.jpg,P03,public,val,0,engaged,463e9fca42213d20c975fe11a39fe1e083678bf67401bb2659250e9d69d407d4,val,640,480,P03_engaged_0017.txt
P03_engaged_0018.jpg,bigdata_engaged_ardiansyah_26_1774441903831_017_jpg.rf.f916fb9da95a1fbf341c143e6ab1696b.jpg,P03,public,val,0,engaged,d167caf5e808ad006da2ada2dae3e47fb8bfd60bb219860ae8e49821230fa689,test,640,480,P03_engaged_0018.txt
P03_engaged_0019.jpg,bigdata_engaged_ardiansyah_26_1774441903831_018_jpg.rf.8c8a3daaf75296fe6f72b74588328b73.jpg,P03,public,val,0,engaged,d86eb0c185b00200e660fe1f6951722d3a8ef0e593c92825016bd8f129e13b08,train,640,480,P03_engaged_0019.txt
P03_engaged_0020.jpg,bigdata_engaged_ardiansyah_26_1774441903831_019_jpg.rf.1f23f354e4dd53575a34c46abe8d7ced.jpg,P03,public,val,0,engaged,afc142d3b7e9d798a2bd780dee98cdc9fe30e01f8fafed68e787e75c1484790d,train,640,480,P03_engaged_0020.txt
P03_engaged_0021.jpg,bigdata_engaged_ardiansyah_26_1774441904952_020_jpg.rf.3e7b2402483c3e547429168ccd6dba4f.jpg,P03,public,val,0,engaged,80c5c646c41fe9e2b7ccfdab55256916b56833d1c4dcbd6a024dc04943efdd94,train,640,480,P03_engaged_0021.txt
P03_engaged_0022.jpg,bigdata_engaged_ardiansyah_26_1774441904953_021_jpg.rf.f5a694a51c1218f54749bd2a5c8a92e9.jpg,P03,public,val,0,engaged,e625a6f5e15cabaeaf5ab167cd06337fc8400c0847d7f1337a4d83b41f92c6b6,val,640,480,P03_engaged_0022.txt
P03_engaged_0023.jpg,bigdata_engaged_ardiansyah_26_1774441904953_022_jpg.rf.df7ca715b3fdbc28b64f8ca59ff91126.jpg,P03,public,val,0,engaged,4b2b1d000459cc372a05fd78ba6781581bd3bad4763235563ab7c2d11b6675b3,val,640,480,P03_engaged_0023.txt
P03_engaged_0024.jpg,bigdata_engaged_ardiansyah_26_1774441904953_023_jpg.rf.bd5761026605b9dca0f03ec1d382e59a.jpg,P03,public,val,0,engaged,fdffb6a80d2a49fb3090e8d92e87670e700c3e84e5d499630098b5b29e6d6588,val,640,480,P03_engaged_0024.txt
P03_frustrated_0001.jpg,bigdata_frustrated_engaged_ardiansyah_26_1774441972363_000_jpg.rf.4cd1d850b019d04a6d8e9ca50badba15.jpg,P03,public,val,3,frustrated,ffbd2ee4dfbb5f36ae8c6953c57cab4ea71b2a09f53f6f1249082492c8bfe596,train,640,480,P03_frustrated_0001.txt
P03_frustrated_0002.jpg,bigdata_frustrated_engaged_ardiansyah_26_1774441972363_001_jpg.rf.ed5f5f6124cc0b9898af4a4835b0d94f.jpg,P03,public,val,3,frustrated,d081506bdd1ba050163c81757aaf24507296cf8da8217e6939ecc1ed8630f2ac,test,640,480,P03_frustrated_0002.txt
P03_frustrated_0003.jpg,bigdata_frustrated_engaged_ardiansyah_26_1774441972363_002_jpg.rf.d89be74bde076528b2b60d4b147d4541.jpg,P03,public,val,3,frustrated,a0de40be736091ae0ed56a19932b75642629f41813a651a9dc9426a7c48f4d82,train,640,480,P03_frustrated_0003.txt
P03_frustrated_0004.jpg,bigdata_frustrated_engaged_ardiansyah_26_1774441972363_003_jpg.rf.9410508ade7510e8b78c64cccb0fa02c.jpg,P03,public,val,3,frustrated,f8c4339f96ccce04c71e6cdc52eea21d454ac7ee7b66d1623efd16aa6a3d7413,train,640,480,P03_frustrated_0004.txt
P03_frustrated_0005.jpg,bigdata_frustrated_engaged_ardiansyah_26_1774441972363_004_jpg.rf.d01a94f6243e464918b94c6a0fbc059e.jpg,P03,public,val,3,frustrated,3e0378ba31952aaf700fa834b2ff444a76bac9f8475624465f4e88794ddca5a6,train,640,480,P03_frustrated_0005.txt
P03_frustrated_0006.jpg,bigdata_frustrated_engaged_ardiansyah_26_1774441973008_005_jpg.rf.1f4501d4b23aa9be222642d877254239.jpg,P03,public,val,3,frustrated,c15929998300734c2165216d2fd793e7a99d49d828a2892d9312a7787bbba0bb,train,640,480,P03_frustrated_0006.txt
P03_frustrated_0007.jpg,bigdata_frustrated_engaged_ardiansyah_26_1774441973008_006_jpg.rf.ead51cb8510a43a3dae699d540ca2739.jpg,P03,public,val,3,frustrated,f97c7024dc2a4b3681a0042dce981f1634be21ce5c933bdbf8ef2ab974edead5,train,640,480,P03_frustrated_0007.txt
P03_frustrated_0008.jpg,bigdata_frustrated_engaged_ardiansyah_26_1774441973008_007_jpg.rf.3105647090d21b09186d8e76fbb076ac.jpg,P03,public,val,3,frustrated,2dbd598b1f6d39b5d00f4fc9a2e2daa014b0a3d69d802b0e9c1ba346bfa06748,train,640,480,P03_frustrated_0008.txt
P03_frustrated_0009.jpg,bigdata_frustrated_engaged_ardiansyah_26_1774441973008_008_jpg.rf.4cc7f818706b763c03a7fbc3cf149da1.jpg,P03,public,val,3,frustrated,c09ae90a84b601b4e48319326c0dcae1573c592497ad11e86efb36b48a9b1f89,train,640,480,P03_frustrated_0009.txt
P03_frustrated_0010.jpg,bigdata_frustrated_engaged_ardiansyah_26_1774441973008_009_jpg.rf.239888730142fb9c7ed1873c6dcf57d1.jpg,P03,public,val,3,frustrated,8d2ce1f0f26b7f4a034e8acdb60d657deaeebd4485384660329116a06d8523f3,train,640,480,P03_frustrated_0010.txt
P03_frustrated_0011.jpg,bigdata_frustrated_engaged_ardiansyah_26_1774441973900_010_jpg.rf.e2d7f0a91d2057dfe96b58ae6577e720.jpg,P03,public,val,3,frustrated,23bc874a792b3925db24d5eaa3fb4cbdd87f75aee6e46eec06fe89c05d4b82db,train,640,480,P03_frustrated_0011.txt
P03_frustrated_0012.jpg,bigdata_frustrated_engaged_ardiansyah_26_1774441973900_011_jpg.rf.dc3cc8237c86002776021acc323c497a.jpg,P03,public,val,3,frustrated,c51b592c05fd6fd716cbd5391354fbf31294bc22a7166ba79d05aa24251f4516,train,640,480,P03_frustrated_0012.txt
P03_frustrated_0013.jpg,bigdata_frustrated_engaged_ardiansyah_26_1774441973900_012_jpg.rf.998bbea5af60b3362145819d7bfb0528.jpg,P03,public,val,3,frustrated,20777557fb28260693704cfae060285035c6e97e7ca760b082e4c7fe6af3ca05,test,640,480,P03_frustrated_0013.txt
P03_frustrated_0014.jpg,bigdata_frustrated_engaged_ardiansyah_26_1774441973900_013_jpg.rf.76f459ea40718c5dae72dd24f35e1012.jpg,P03,public,val,3,frustrated,c9eca65ee67640defbf181198411503bfc01fc6360ace8d39efb4805a3943b18,train,640,480,P03_frustrated_0014.txt
P03_frustrated_0015.jpg,bigdata_frustrated_engaged_ardiansyah_26_1774441973900_014_jpg.rf.2c776d42be5b4466c40985e5a44b97b4.jpg,P03,public,val,3,frustrated,f857af7d30fdf6b5a500eea6aac1aad27666242dc916c97d7c55a211c763aae7,train,640,480,P03_frustrated_0015.txt
P03_frustrated_0016.jpg,bigdata_frustrated_engaged_ardiansyah_26_1774441974525_015_jpg.rf.b61779c6bc58e34c7e1f5331b72dda9b.jpg,P03,public,val,3,frustrated,0ae653fa5647d16f5398d00b1101a22987ecacb4f1a70c6eb9b0a2aab792c8a7,test,640,480,P03_frustrated_0016.txt
P03_frustrated_0017.jpg,bigdata_frustrated_engaged_ardiansyah_26_1774441974525_016_jpg.rf.800669843a821f0ad44301b59a1ba5f9.jpg,P03,public,val,3,frustrated,3dc51bf8ad0370926930491441a8d529237da995ddf116efb33042857885142a,train,640,480,P03_frustrated_0017.txt
P03_frustrated_0018.jpg,bigdata_frustrated_engaged_ardiansyah_26_1774441974525_017_jpg.rf.0613e71354a952c70290d3636cd6dc1f.jpg,P03,public,val,3,frustrated,2202609aded23e806ed6bff7824051733d043d2afd6ebab23006d91c54dfa494,train,640,480,P03_frustrated_0018.txt
P03_frustrated_0019.jpg,bigdata_frustrated_engaged_ardiansyah_26_1774441974525_018_jpg.rf.486b92f2ce93f4a5eb161c8bac2d2f94.jpg,P03,public,val,3,frustrated,0031e67f0308fd2058ac1f1416b344691eccc69f85553ef70e6e5bf03fb06a16,train,640,480,P03_frustrated_0019.txt
P03_frustrated_0020.jpg,bigdata_frustrated_engaged_ardiansyah_26_1774441974525_019_jpg.rf.e6a332f6db8e399b3b1cf071416cf453.jpg,P03,public,val,3,frustrated,b86a276eea087be2e378548cdbd248e8ff8517c7a2e5348259f1dc4f411952b2,train,640,480,P03_frustrated_0020.txt
P03_frustrated_0021.jpg,bigdata_frustrated_engaged_ardiansyah_26_1774441975337_020_jpg.rf.5e65a4e2b868608297ba7187510d7cd7.jpg,P03,public,val,3,frustrated,87391693daa58055a867d829d1e0adfd12a59505dddeb8b6c1d7018839a47201,train,640,480,P03_frustrated_0021.txt
P03_frustrated_0022.jpg,bigdata_frustrated_engaged_ardiansyah_26_1774441975337_021_jpg.rf.e2b4db24994b15ef15ec7d476c9a8654.jpg,P03,public,val,3,frustrated,28f7870a92d9c2c0b2c14b01ff49b8d4de50ce0749c72278597fc0e4d6b23f81,train,640,480,P03_frustrated_0022.txt
P03_frustrated_0023.jpg,bigdata_frustrated_engaged_ardiansyah_26_1774441975337_022_jpg.rf.1cdb935064ec7c7f403cdeaba1347813.jpg,P03,public,val,3,frustrated,2fe8917d2fd7d5a12d4084fc6007edd167276f437142cc4a638f8cc0b172b791,train,640,480,P03_frustrated_0023.txt
P03_frustrated_0024.jpg,bigdata_frustrated_engaged_ardiansyah_26_1774441975337_023_jpg.rf.88a5451702ffbb52912576f6412e85be.jpg,P03,public,val,3,frustrated,d1ea97cf1e1016d640f8ff89357f80321707c248d1d52f6e345012a1bfedbae1,val,640,480,P03_frustrated_0024.txt
P04_bored_0001.jpg,bigdata_bored_engaged_arya_31_1773299393143_000_jpg.rf.d8de80e6652eb74ee16fafdd515e76fa.jpg,P04,public,test,2,bored,ebd7c250b4bf3025e36c065c23d92dd681ddd0089c4e803ec06416b76c4c89d6,train,640,480,P04_bored_0001.txt
P04_bored_0002.jpg,bigdata_bored_engaged_arya_31_1773299393144_001_jpg.rf.bfb0021ffefede09c403eff9e5906b62.jpg,P04,public,test,2,bored,bf98d41acf4ea15c5cb228456806b4fb8802e9c062301fd1f569c79f72979624,train,640,480,P04_bored_0002.txt
P04_bored_0003.jpg,bigdata_bored_engaged_arya_31_1773299393144_002_jpg.rf.82e1cc9694f72af5f96862525ea056a7.jpg,P04,public,test,2,bored,ca1fb698b1c4f5e4e795fa53420085aa813a6b15f009cd4369158be3db41953f,test,640,480,P04_bored_0003.txt
P04_bored_0004.jpg,bigdata_bored_engaged_arya_31_1773299393144_003_jpg.rf.19480fce94d36c987b407bfb569df2b1.jpg,P04,public,test,2,bored,9ed03762c8cc7ef8e2879bf70470b7522d81b4ad901230916d2bed18da3ac176,train,640,480,P04_bored_0004.txt
P04_bored_0005.jpg,bigdata_bored_engaged_arya_31_1773299393144_004_jpg.rf.364a7baf7e4298d39434d3978571b9a8.jpg,P04,public,test,2,bored,374cb794668f7acf56cc197cb82f665ac2ac6e54573459ba2dbfce7091d149f9,train,640,480,P04_bored_0005.txt
P04_bored_0006.jpg,bigdata_bored_engaged_arya_31_1773299394518_005_jpg.rf.f40e402ff91f0255751cb0af00fe0c14.jpg,P04,public,test,2,bored,39e5e84eb9e45d580a9c467f8cc9df3c5429434c5cf2f1b467c424b1b5c44ec8,train,640,480,P04_bored_0006.txt
P04_bored_0007.jpg,bigdata_bored_engaged_arya_31_1773299394518_006_jpg.rf.6040eef5b8f5965ea1208a0b40a31b68.jpg,P04,public,test,2,bored,7ac16523b7c05ad20f240e45f2af8744866e612e19069fd919e67f3173e83009,train,640,480,P04_bored_0007.txt
P04_bored_0008.jpg,bigdata_bored_engaged_arya_31_1773299394519_007_jpg.rf.e06bbd3b871f08e0a6a4927c1387f823.jpg,P04,public,test,2,bored,8e5456d54ad1164df25a09cf44c2a8b60509b41c4fdd67f239274920d1427e83,train,640,480,P04_bored_0008.txt
P04_bored_0009.jpg,bigdata_bored_engaged_arya_31_1773299394519_008_jpg.rf.e4571cad31dd3951dd9e2f79daa70435.jpg,P04,public,test,2,bored,30d5915b69c07d174af0ea3469b572592f03e0de1f71abcda5696147cc1e38be,train,640,480,P04_bored_0009.txt
P04_bored_0010.jpg,bigdata_bored_engaged_arya_31_1773299394519_009_jpg.rf.b00310c25849086e808b479da9711743.jpg,P04,public,test,2,bored,dad8814a7f835b9140e6096fff770600eef2a711c75c8b3a0a49ba75c4c0f216,val,640,480,P04_bored_0010.txt
P04_bored_0011.jpg,bigdata_bored_engaged_arya_31_1773299395365_010_jpg.rf.841d25b372358b540cc5dabf005e13ed.jpg,P04,public,test,2,bored,053940f4f1dccd983e3074b5f064d2170e69a52479d2c06c284905c176792f51,train,640,480,P04_bored_0011.txt
P04_bored_0012.jpg,bigdata_bored_engaged_arya_31_1773299395366_011_jpg.rf.4ab95752f174b42c416b85ebc8156ada.jpg,P04,public,test,2,bored,2b962bab0421ddd3ca9156c2b37af6a3fc8d68a00061eaf19c90a5ce33ba8f2c,train,640,480,P04_bored_0012.txt
P04_bored_0013.jpg,bigdata_bored_engaged_arya_31_1773299395366_012_jpg.rf.dd653018910d7d0acdaac3b47ca3b3e3.jpg,P04,public,test,2,bored,7f119f523f5385c0ecdb1db70f61baf63206724e360658270eebf4e4449cd493,train,640,480,P04_bored_0013.txt
P04_bored_0014.jpg,bigdata_bored_engaged_arya_31_1773299395366_013_jpg.rf.6538afb035afcb54c3e1dfc13d3469e4.jpg,P04,public,test,2,bored,e6122e6ea2702f07715d9e396253fd299f795aac45ca1ac984540168fa17285e,train,640,480,P04_bored_0014.txt
P04_bored_0015.jpg,bigdata_bored_engaged_arya_31_1773299395366_014_jpg.rf.d23bd7a1c6baafc388fdb32c811d6d91.jpg,P04,public,test,2,bored,7cde05d775190299cc4f2ab56fcf1aff208fb85e3a440fdd20553891a8a23487,train,640,480,P04_bored_0015.txt
P04_bored_0016.jpg,bigdata_bored_engaged_arya_31_1773299395953_015_jpg.rf.ac5a2d238575c904f87fb96e9a8de28e.jpg,P04,public,test,2,bored,905687c9ca38ddb16a4ce2498a07c01e9dd908254b3d3bc68fcb6c3905fad597,train,640,480,P04_bored_0016.txt
P04_bored_0017.jpg,bigdata_bored_engaged_arya_31_1773299395953_016_jpg.rf.526f71a8c4e3b378f6a4f75b2097c0fd.jpg,P04,public,test,2,bored,0e697549ff53550a339fc25594793676936df1af2bd014487d2456c79707a2d6,train,640,480,P04_bored_0017.txt
P04_bored_0018.jpg,bigdata_bored_engaged_arya_31_1773299395953_017_jpg.rf.b4143f8ee9aa1500d409ad7c17dd555d.jpg,P04,public,test,2,bored,2ec0614d10a6e51ac0211d1bba728beef24bef1e7023e933185db4aa2cea70b4,test,640,480,P04_bored_0018.txt
P04_bored_0019.jpg,bigdata_bored_engaged_arya_31_1773299395953_018_jpg.rf.e8fe615500382f7a95ad31b7ae278874.jpg,P04,public,test,2,bored,9d623964ca273843e1a97d0d12602909addc73b2ca4944b8daddf2cbc042c219,train,640,480,P04_bored_0019.txt
P04_bored_0020.jpg,bigdata_bored_engaged_arya_31_1773299395953_019_jpg.rf.dbdb29aab32dfc82f670b0b220952aa9.jpg,P04,public,test,2,bored,0ba9621505eb988a1d77ec9b9219fb4f0d1c2eab5caf7b0a62b4834611df566c,train,640,480,P04_bored_0020.txt
P04_bored_0021.jpg,bigdata_bored_engaged_arya_31_1773299396737_020_jpg.rf.3a0457e33c168ddf9aab4ddb63dff96a.jpg,P04,public,test,2,bored,bcb567786693ec9b805a159bc1513fd431babc1a971458094875f64f4f813ad5,train,640,480,P04_bored_0021.txt
P04_bored_0022.jpg,bigdata_bored_engaged_arya_31_1773299396737_021_jpg.rf.56f07ba92e1ec494f1976d21631f08aa.jpg,P04,public,test,2,bored,6d6708ed671830540030e8db52b740fe13dc6b182e3cae46f3a4bc264c6672ff,train,640,480,P04_bored_0022.txt
P04_bored_0023.jpg,bigdata_bored_engaged_arya_31_1773299396737_022_jpg.rf.cedadb4148710b48220c96b5f529db80.jpg,P04,public,test,2,bored,c116c4ca0fc656f76d81df22a3dbb1601410243ae67ed3058760fcc66ae7423f,train,640,480,P04_bored_0023.txt
P04_bored_0024.jpg,bigdata_bored_engaged_arya_31_1773299396737_023_jpg.rf.5e86395f240a7c25a527d9d787e05435.jpg,P04,public,test,2,bored,b0fa810b52ca735b2655854889bed5905086c2d6f60dcbdc9dda277c6681339b,train,640,480,P04_bored_0024.txt
P04_confused_0001.jpg,bigdata_confused_engaged_arya_31_1773299347954_000_jpg.rf.5412fbe8232e3555c01d15ed09703896.jpg,P04,public,test,1,confused,ad7db116e409fed281a4859e0f4bb2f687a676d462533c8c346ed6757c6ee54b,val,640,480,P04_confused_0001.txt
